timestamp,price_eur_mwh,price_gbp_per_mwh,hour,hour_of_day,day_of_week,day_of_year
2023-02-17 13:00:00,75.36681,64.82,1141,13,4,48
2023-02-17 14:00:00,64.719,55.66,1142,14,4,48
2023-02-17 15:00:00,68.82561,59.19,1143,15,4,48
2023-02-17 16:00:00,78.428635,67.45,1144,16,4,48
2023-02-17 17:00:00,91.72843,78.89,1145,17,4,48
2023-02-17 18:00:00,100.26073,86.22,1146,18,4,48
2023-02-17 19:00:00,98.88772,85.04,1147,19,4,48
2023-02-17 20:00:00,104.5054,89.87,1148,20,4,48
2023-02-17 21:00:00,107.874,92.77,1149,21,4,48
2023-02-17 22:00:00,104.58131,89.94,1150,22,4,48
2023-02-17 23:00:00,107.668724,92.6,1151,23,4,48
2023-02-18 00:00:00,94.78572,81.52,1152,0,5,49
2023-02-18 01:00:00,88.86994,76.43,1153,1,5,49
2023-02-18 02:00:00,92.05951,79.17,1154,2,5,49
2023-02-18 03:00:00,91.14811,78.39,1155,3,5,49
2023-02-18 04:00:00,90.53348,77.86,1156,4,5,49
2023-02-18 05:00:00,101.75095,87.51,1157,5,5,49
2023-02-18 06:00:00,85.54738,73.57,1158,6,5,49
2023-02-18 07:00:00,78.007324,67.09,1159,7,5,49
2023-02-18 08:00:00,71.20291,61.23,1160,8,5,49
2023-02-18 09:00:00,68.28655,58.73,1161,9,5,49
2023-02-18 10:00:00,64.33856,55.33,1162,10,5,49
2023-02-18 11:00:00,51.229855,44.06,1163,11,5,49
2023-02-18 12:00:00,43.666805,37.55,1164,12,5,49
2023-02-18 13:00:00,39.509064,33.98,1165,13,5,49
2023-02-18 14:00:00,61.55443,52.94,1166,14,5,49
2023-02-18 15:00:00,79.379295,68.27,1167,15,5,49
2023-02-18 16:00:00,81.297424,69.92,1168,16,5,49
2023-02-18 17:00:00,97.215385,83.61,1169,17,5,49
2023-02-18 18:00:00,78.145676,67.21,1170,18,5,49
2023-02-18 19:00:00,66.21739,56.95,1171,19,5,49
2023-02-18 20:00:00,66.06857,56.82,1172,20,5,49
2023-02-18 21:00:00,58.58982,50.39,1173,21,5,49
2023-02-18 22:00:00,57.89654,49.79,1174,22,5,49
2023-02-18 23:00:00,46.94303,40.37,1175,23,5,49
2023-02-19 00:00:00,41.354828,35.57,1176,0,6,50
2023-02-19 01:00:00,266.27557,229.0,1177,1,6,50
2023-02-19 02:00:00,49.063496,42.19,1178,2,6,50
2023-02-19 03:00:00,-24.56306,-21.12,1179,3,6,50
2023-02-19 04:00:00,-31.531141,-27.12,1180,4,6,50
2023-02-19 05:00:00,-21.195541,-18.23,1181,5,6,50
2023-02-19 06:00:00,-22.204216,-19.1,1182,6,6,50
2023-02-19 07:00:00,-12.943992,-11.13,1183,7,6,50
2023-02-19 08:00:00,-10.458582,-8.99,1184,8,6,50
2023-02-19 09:00:00,-20.27461,-17.44,1185,9,6,50
2023-02-19 10:00:00,-23.857653,-20.52,1186,10,6,50
2023-02-19 11:00:00,-22.985172,-19.77,1187,11,6,50
2023-02-19 12:00:00,-19.622467,-16.88,1188,12,6,50
2023-02-19 13:00:00,-19.924294,-17.13,1189,13,6,50
2023-02-19 14:00:00,-5.939711,-5.11,1190,14,6,50
2023-02-19 15:00:00,5.3963046,4.64,1191,15,6,50
2023-02-19 16:00:00,8.041736,6.92,1192,16,6,50
2023-02-19 17:00:00,17.397348,14.96,1193,17,6,50
2023-02-19 18:00:00,33.05122,28.42,1194,18,6,50
2023-02-19 19:00:00,45.736298,39.33,1195,19,6,50
2023-02-19 20:00:00,33.102085,28.47,1196,20,6,50
2023-02-19 21:00:00,22.478313,19.33,1197,21,6,50
2023-02-19 22:00:00,29.462484,25.34,1198,22,6,50
2023-02-19 23:00:00,18.321264,15.76,1199,23,6,50
2023-02-20 00:00:00,13.444946,11.56,1200,0,0,51
2023-02-20 01:00:00,8.375562,7.2,1201,1,0,51
2023-02-20 02:00:00,87.98459,75.67,1202,2,0,51
2023-02-20 03:00:00,85.998314,73.96,1203,3,0,51
2023-02-20 04:00:00,81.96175,70.49,1204,4,0,51
2023-02-20 05:00:00,80.41694,69.16,1205,5,0,51
2023-02-20 06:00:00,80.655266,69.36,1206,6,0,51
2023-02-20 07:00:00,79.82615,68.65,1207,7,0,51
2023-02-20 08:00:00,98.873024,85.03,1208,8,0,51
2023-02-20 09:00:00,98.28595,84.53,1209,9,0,51
2023-02-20 10:00:00,98.51698,84.72,1210,10,0,51
2023-02-20 11:00:00,87.95829,75.64,1211,11,0,51
2023-02-20 12:00:00,81.73819,70.29,1212,12,0,51
2023-02-20 13:00:00,75.49919,64.93,1213,13,0,51
2023-02-20 14:00:00,60.189346,51.76,1214,14,0,51
2023-02-20 15:00:00,58.704075,50.49,1215,15,0,51
2023-02-20 16:00:00,56.17642,48.31,1216,16,0,51
2023-02-20 17:00:00,50.452007,43.39,1217,17,0,51
2023-02-20 18:00:00,50.451458,43.39,1218,18,0,51
2023-02-20 19:00:00,65.05596,55.95,1219,19,0,51
2023-02-20 20:00:00,65.81297,56.6,1220,20,0,51
2023-02-20 21:00:00,74.04889,63.68,1221,21,0,51
2023-02-20 22:00:00,74.99821,64.5,1222,22,0,51
2023-02-20 23:00:00,79.116905,68.04,1223,23,0,51
2023-02-21 00:00:00,68.8251,59.19,1224,0,1,52
2023-02-21 01:00:00,72.69272,62.52,1225,1,1,52
2023-02-21 02:00:00,77.275955,66.46,1226,2,1,52
2023-02-21 03:00:00,72.77823,62.59,1227,3,1,52
2023-02-21 04:00:00,78.31345,67.35,1228,4,1,52
2023-02-21 05:00:00,85.78843,73.78,1229,5,1,52
2023-02-21 06:00:00,86.72287,74.58,1230,6,1,52
2023-02-21 07:00:00,83.66975,71.96,1231,7,1,52
2023-02-21 08:00:00,77.93729,67.03,1232,8,1,52
2023-02-21 09:00:00,77.514,66.66,1233,9,1,52
2023-02-21 10:00:00,75.43549,64.87,1234,10,1,52
2023-02-21 11:00:00,64.560104,55.52,1235,11,1,52
2023-02-21 12:00:00,61.688713,53.05,1236,12,1,52
2023-02-21 13:00:00,66.089806,56.84,1237,13,1,52
2023-02-21 14:00:00,74.57779,64.14,1238,14,1,52
2023-02-21 15:00:00,92.587906,79.63,1239,15,1,52
2023-02-21 16:00:00,109.10858,93.83,1240,16,1,52
2023-02-21 17:00:00,107.9346,92.82,1241,17,1,52
2023-02-21 18:00:00,123.62252,106.32,1242,18,1,52
2023-02-21 19:00:00,119.25808,102.56,1243,19,1,52
2023-02-21 20:00:00,123.34096,106.07,1244,20,1,52
2023-02-21 21:00:00,118.3274,101.76,1245,21,1,52
2023-02-21 22:00:00,109.9051,94.52,1246,22,1,52
2023-02-21 23:00:00,92.935684,79.92,1247,23,1,52
2023-02-22 00:00:00,86.6554,74.52,1248,0,2,53
2023-02-22 01:00:00,74.37667,63.96,1249,1,2,53
2023-02-22 02:00:00,80.48533,69.22,1250,2,2,53
2023-02-22 03:00:00,90.47611,77.81,1251,3,2,53
2023-02-22 04:00:00,85.00341,73.1,1252,4,2,53
2023-02-22 05:00:00,90.05629,77.45,1253,5,2,53
2023-02-22 06:00:00,89.38587,76.87,1254,6,2,53
2023-02-22 07:00:00,89.58367,77.04,1255,7,2,53
2023-02-22 08:00:00,97.172295,83.57,1256,8,2,53
2023-02-22 09:00:00,94.30511,81.1,1257,9,2,53
2023-02-22 10:00:00,100.82584,86.71,1258,10,2,53
2023-02-22 11:00:00,90.08523,77.47,1259,11,2,53
2023-02-22 12:00:00,92.011154,79.13,1260,12,2,53
2023-02-22 13:00:00,90.62582,77.94,1261,13,2,53
2023-02-22 14:00:00,98.38074,84.61,1262,14,2,53
2023-02-22 15:00:00,100.36138,86.31,1263,15,2,53
2023-02-22 16:00:00,106.87909,91.92,1264,16,2,53
2023-02-22 17:00:00,112.109344,96.41,1265,17,2,53
2023-02-22 18:00:00,109.66541,94.31,1266,18,2,53
2023-02-22 19:00:00,114.811035,98.74,1267,19,2,53
2023-02-22 20:00:00,116.442825,100.14,1268,20,2,53
2023-02-22 21:00:00,115.66578,99.47,1269,21,2,53
2023-02-22 22:00:00,121.183525,104.22,1270,22,2,53
2023-02-22 23:00:00,126.26576,108.59,1271,23,2,53
2023-02-23 00:00:00,115.85589,99.64,1272,0,3,54
2023-02-23 01:00:00,114.85014,98.77,1273,1,3,54
2023-02-23 02:00:00,106.47446,91.57,1274,2,3,54
2023-02-23 03:00:00,103.8272,89.29,1275,3,3,54
2023-02-23 04:00:00,98.65389,84.84,1276,4,3,54
2023-02-23 05:00:00,111.88989,96.23,1277,5,3,54
2023-02-23 06:00:00,117.13239,100.73,1278,6,3,54
2023-02-23 07:00:00,117.982635,101.47,1279,7,3,54
2023-02-23 08:00:00,126.23265,108.56,1280,8,3,54
2023-02-23 09:00:00,105.97643,91.14,1281,9,3,54
2023-02-23 10:00:00,85.0591,73.15,1282,10,3,54
2023-02-23 11:00:00,84.57261,72.73,1283,11,3,54
2023-02-23 12:00:00,80.29286,69.05,1284,12,3,54
2023-02-23 13:00:00,80.90115,69.57,1285,13,3,54
2023-02-23 14:00:00,74.4397,64.02,1286,14,3,54
2023-02-23 15:00:00,81.3028,69.92,1287,15,3,54
2023-02-23 16:00:00,52.64176,45.27,1288,16,3,54
2023-02-23 17:00:00,64.723656,55.66,1289,17,3,54
2023-02-23 18:00:00,69.049286,59.38,1290,18,3,54
2023-02-23 19:00:00,65.559715,56.38,1291,19,3,54
2023-02-23 20:00:00,59.644394,51.29,1292,20,3,54
2023-02-23 21:00:00,40.087,34.47,1293,21,3,54
2023-02-23 22:00:00,38.509525,33.12,1294,22,3,54
2023-02-23 23:00:00,41.82924,35.97,1295,23,3,54
2023-02-24 00:00:00,25.582226,22.0,1296,0,4,55
2023-02-24 01:00:00,20.38376,17.53,1297,1,4,55
2023-02-24 02:00:00,11.68231,10.05,1298,2,4,55
2023-02-24 03:00:00,5.5266533,4.75,1299,3,4,55
2023-02-24 04:00:00,8.708708,7.49,1300,4,4,55
2023-02-24 05:00:00,-1.1099056,-0.95,1301,5,4,55
2023-02-24 06:00:00,10.823334,9.31,1302,6,4,55
2023-02-24 07:00:00,22.917572,19.71,1303,7,4,55
2023-02-24 08:00:00,24.464048,21.04,1304,8,4,55
2023-02-24 09:00:00,6.044839,5.2,1305,9,4,55
2023-02-24 10:00:00,-3.8155975,-3.28,1306,10,4,55
2023-02-24 11:00:00,1.7742498,1.53,1307,11,4,55
2023-02-24 12:00:00,-20.022562,-17.22,1308,12,4,55
2023-02-24 13:00:00,-19.724348,-16.96,1309,13,4,55
2023-02-24 14:00:00,-21.219929,-18.25,1310,14,4,55
2023-02-24 15:00:00,-4.9812045,-4.28,1311,15,4,55
2023-02-24 16:00:00,1.4105879,1.21,1312,16,4,55
2023-02-24 17:00:00,14.602497,12.56,1313,17,4,55
2023-02-24 18:00:00,25.70584,22.11,1314,18,4,55
2023-02-24 19:00:00,41.710938,35.87,1315,19,4,55
2023-02-24 20:00:00,39.031548,33.57,1316,20,4,55
2023-02-24 21:00:00,38.77265,33.34,1317,21,4,55
2023-02-24 22:00:00,24.98258,21.49,1318,22,4,55
2023-02-24 23:00:00,31.793932,27.34,1319,23,4,55
2023-02-25 00:00:00,64.566444,55.53,1320,0,5,56
2023-02-25 01:00:00,60.912647,52.38,1321,1,5,56
2023-02-25 02:00:00,61.098377,52.54,1322,2,5,56
2023-02-25 03:00:00,50.697426,43.6,1323,3,5,56
2023-02-25 04:00:00,54.76255,47.1,1324,4,5,56
2023-02-25 05:00:00,65.11502,56.0,1325,5,5,56
2023-02-25 06:00:00,71.03788,61.09,1326,6,5,56
2023-02-25 07:00:00,63.290047,54.43,1327,7,5,56
2023-02-25 08:00:00,65.00312,55.9,1328,8,5,56
2023-02-25 09:00:00,70.21934,60.39,1329,9,5,56
2023-02-25 10:00:00,54.50383,46.87,1330,10,5,56
2023-02-25 11:00:00,45.072704,38.76,1331,11,5,56
2023-02-25 12:00:00,50.97495,43.84,1332,12,5,56
2023-02-25 13:00:00,54.050083,46.48,1333,13,5,56
2023-02-25 14:00:00,60.34175,51.89,1334,14,5,56
2023-02-25 15:00:00,78.510345,67.52,1335,15,5,56
2023-02-25 16:00:00,86.5474,74.43,1336,16,5,56
2023-02-25 17:00:00,95.09665,81.78,1337,17,5,56
2023-02-25 18:00:00,116.14036,99.88,1338,18,5,56
2023-02-25 19:00:00,112.96447,97.15,1339,19,5,56
2023-02-25 20:00:00,104.11102,89.54,1340,20,5,56
2023-02-25 21:00:00,103.48545,89.0,1341,21,5,56
2023-02-25 22:00:00,102.73527,88.35,1342,22,5,56
2023-02-25 23:00:00,95.606926,82.22,1343,23,5,56
2023-02-26 00:00:00,84.018974,72.26,1344,0,6,57
2023-02-26 01:00:00,99.03502,85.17,1345,1,6,57
2023-02-26 02:00:00,98.608955,84.8,1346,2,6,57
2023-02-26 03:00:00,91.04196,78.3,1347,3,6,57
2023-02-26 04:00:00,96.702446,83.16,1348,4,6,57
2023-02-26 05:00:00,96.080055,82.63,1349,5,6,57
2023-02-26 06:00:00,95.650566,82.26,1350,6,6,57
2023-02-26 07:00:00,101.08453,86.93,1351,7,6,57
2023-02-26 08:00:00,91.50916,78.7,1352,8,6,57
2023-02-26 09:00:00,91.833176,78.98,1353,9,6,57
2023-02-26 10:00:00,101.10721,86.95,1354,10,6,57
2023-02-26 11:00:00,98.79377,84.96,1355,11,6,57
2023-02-26 12:00:00,91.53605,78.72,1356,12,6,57
2023-02-26 13:00:00,85.858826,73.84,1357,13,6,57
2023-02-26 14:00:00,83.7801,72.05,1358,14,6,57
2023-02-26 15:00:00,85.139496,73.22,1359,15,6,57
2023-02-26 16:00:00,86.65087,74.52,1360,16,6,57
2023-02-26 17:00:00,96.99022,83.41,1361,17,6,57
2023-02-26 18:00:00,86.50775,74.4,1362,18,6,57
2023-02-26 19:00:00,93.26709,80.21,1363,19,6,57
2023-02-26 20:00:00,88.91494,76.47,1364,20,6,57
2023-02-26 21:00:00,89.12166,76.64,1365,21,6,57
2023-02-26 22:00:00,78.448654,67.47,1366,22,6,57
2023-02-26 23:00:00,86.32716,74.24,1367,23,6,57
2023-02-27 00:00:00,100.190094,86.16,1368,0,0,58
2023-02-27 01:00:00,104.47749,89.85,1369,1,0,58
2023-02-27 02:00:00,90.54708,77.87,1370,2,0,58
2023-02-27 03:00:00,94.76045,81.49,1371,3,0,58
2023-02-27 04:00:00,97.30163,83.68,1372,4,0,58
2023-02-27 05:00:00,87.79467,75.5,1373,5,0,58
2023-02-27 06:00:00,92.1298,79.23,1374,6,0,58
2023-02-27 07:00:00,98.992096,85.13,1375,7,0,58
2023-02-27 08:00:00,104.165924,89.58,1376,8,0,58
2023-02-27 09:00:00,102.14034,87.84,1377,9,0,58
2023-02-27 10:00:00,97.695076,84.02,1378,10,0,58
2023-02-27 11:00:00,100.88121,86.76,1379,11,0,58
2023-02-27 12:00:00,103.42143,88.94,1380,12,0,58
2023-02-27 13:00:00,80.089066,68.88,1381,13,0,58
2023-02-27 14:00:00,80.71243,69.41,1382,14,0,58
2023-02-27 15:00:00,85.97822,73.94,1383,15,0,58
2023-02-27 16:00:00,81.51468,70.1,1384,16,0,58
2023-02-27 17:00:00,90.13203,77.51,1385,17,0,58
2023-02-27 18:00:00,104.032394,89.47,1386,18,0,58
2023-02-27 19:00:00,97.17148,83.57,1387,19,0,58
2023-02-27 20:00:00,97.87911,84.18,1388,20,0,58
2023-02-27 21:00:00,87.81793,75.52,1389,21,0,58
2023-02-27 22:00:00,79.859634,68.68,1390,22,0,58
2023-02-27 23:00:00,88.32439,75.96,1391,23,0,58
2023-02-28 00:00:00,79.62012,68.47,1392,0,1,59
2023-02-28 01:00:00,82.01886,70.54,1393,1,1,59
2023-02-28 02:00:00,67.34497,57.92,1394,2,1,59
2023-02-28 03:00:00,80.677734,69.38,1395,3,1,59
2023-02-28 04:00:00,85.71541,73.72,1396,4,1,59
2023-02-28 05:00:00,87.14685,74.95,1397,5,1,59
2023-02-28 06:00:00,95.73993,82.34,1398,6,1,59
2023-02-28 07:00:00,89.77069,77.2,1399,7,1,59
2023-02-28 08:00:00,100.07609,86.07,1400,8,1,59
2023-02-28 09:00:00,94.816154,81.54,1401,9,1,59
2023-02-28 10:00:00,87.437225,75.2,1402,10,1,59
2023-02-28 11:00:00,77.55446,66.7,1403,11,1,59
2023-02-28 12:00:00,69.19002,59.5,1404,12,1,59
2023-02-28 13:00:00,73.696976,63.38,1405,13,1,59
2023-02-28 14:00:00,78.85091,67.81,1406,14,1,59
2023-02-28 15:00:00,89.999435,77.4,1407,15,1,59
2023-02-28 16:00:00,97.48691,83.84,1408,16,1,59
2023-02-28 17:00:00,107.75695,92.67,1409,17,1,59
2023-02-28 18:00:00,108.45766,93.27,1410,18,1,59
2023-02-28 19:00:00,124.61217,107.17,1411,19,1,59
2023-02-28 20:00:00,109.664894,94.31,1412,20,1,59
2023-02-28 21:00:00,113.991394,98.03,1413,21,1,59
2023-02-28 22:00:00,118.303696,101.74,1414,22,1,59
2023-02-28 23:00:00,107.233536,92.22,1415,23,1,59
2023-03-01 00:00:00,116.5401,100.22,1416,0,2,60
2023-03-01 01:00:00,119.72138,102.96,1417,1,2,60
2023-03-01 02:00:00,122.0569,104.97,1418,2,2,60
2023-03-01 03:00:00,118.04674,101.52,1419,3,2,60
2023-03-01 04:00:00,114.28515,98.29,1420,4,2,60
2023-03-01 05:00:00,113.2153,97.37,1421,5,2,60
2023-03-01 06:00:00,118.39182,101.82,1422,6,2,60
2023-03-01 07:00:00,130.41487,112.16,1423,7,2,60
2023-03-01 08:00:00,130.37975,112.13,1424,8,2,60
2023-03-01 09:00:00,118.52539,101.93,1425,9,2,60
2023-03-01 10:00:00,116.4794,100.17,1426,10,2,60
2023-03-01 11:00:00,114.214066,98.22,1427,11,2,60
2023-03-01 12:00:00,111.60551,95.98,1428,12,2,60
2023-03-01 13:00:00,113.05192,97.22,1429,13,2,60
2023-03-01 14:00:00,111.314995,95.73,1430,14,2,60
2023-03-01 15:00:00,108.689156,93.47,1431,15,2,60
2023-03-01 16:00:00,258.5083,222.32,1432,16,2,60
2023-03-01 17:00:00,102.79079,88.4,1433,17,2,60
2023-03-01 18:00:00,108.48925,93.3,1434,18,2,60
2023-03-01 19:00:00,108.29695,93.14,1435,19,2,60
2023-03-01 20:00:00,102.58611,88.22,1436,20,2,60
2023-03-01 21:00:00,77.70721,66.83,1437,21,2,60
2023-03-01 22:00:00,66.44718,57.14,1438,22,2,60
2023-03-01 23:00:00,73.41824,63.14,1439,23,2,60
2023-03-02 00:00:00,64.98422,55.89,1440,0,3,61
2023-03-02 01:00:00,67.7848,58.29,1441,1,3,61
2023-03-02 02:00:00,57.58741,49.53,1442,2,3,61
2023-03-02 03:00:00,68.66025,59.05,1443,3,3,61
2023-03-02 04:00:00,69.33969,59.63,1444,4,3,61
2023-03-02 05:00:00,75.36259,64.81,1445,5,3,61
2023-03-02 06:00:00,97.19334,83.59,1446,6,3,61
2023-03-02 07:00:00,111.699066,96.06,1447,7,3,61
2023-03-02 08:00:00,109.69317,94.34,1448,8,3,61
2023-03-02 09:00:00,101.71238,87.47,1449,9,3,61
2023-03-02 10:00:00,92.87265,79.87,1450,10,3,61
2023-03-02 11:00:00,89.5684,77.03,1451,11,3,61
2023-03-02 12:00:00,83.5446,71.85,1452,12,3,61
2023-03-02 13:00:00,79.16221,68.08,1453,13,3,61
2023-03-02 14:00:00,92.37174,79.44,1454,14,3,61
2023-03-02 15:00:00,96.98298,83.41,1455,15,3,61
2023-03-02 16:00:00,120.14418,103.32,1456,16,3,61
2023-03-02 17:00:00,125.56926,107.99,1457,17,3,61
2023-03-02 18:00:00,140.3422,120.69,1458,18,3,61
2023-03-02 19:00:00,140.6848,120.99,1459,19,3,61
2023-03-02 20:00:00,142.25381,122.34,1460,20,3,61
2023-03-02 21:00:00,129.91394,111.73,1461,21,3,61
2023-03-02 22:00:00,117.22748,100.82,1462,22,3,61
2023-03-02 23:00:00,115.44585,99.28,1463,23,3,61
2023-03-03 00:00:00,115.28102,99.14,1464,0,4,62
2023-03-03 01:00:00,111.77139,96.12,1465,1,4,62
2023-03-03 02:00:00,98.76417,84.94,1466,2,4,62
2023-03-03 03:00:00,86.77084,74.62,1467,3,4,62
2023-03-03 04:00:00,76.923065,66.15,1468,4,4,62
2023-03-03 05:00:00,67.7968,58.31,1469,5,4,62
2023-03-03 06:00:00,74.57124,64.13,1470,6,4,62
2023-03-03 07:00:00,88.09898,75.77,1471,7,4,62
2023-03-03 08:00:00,90.02248,77.42,1472,8,4,62
2023-03-03 09:00:00,71.82743,61.77,1473,9,4,62
2023-03-03 10:00:00,66.30269,57.02,1474,10,4,62
2023-03-03 11:00:00,60.351826,51.9,1475,11,4,62
2023-03-03 12:00:00,72.167305,62.06,1476,12,4,62
2023-03-03 13:00:00,61.177284,52.61,1477,13,4,62
2023-03-03 14:00:00,62.692642,53.92,1478,14,4,62
2023-03-03 15:00:00,82.49125,70.94,1479,15,4,62
2023-03-03 16:00:00,93.73701,80.61,1480,16,4,62
2023-03-03 17:00:00,104.58177,89.94,1481,17,4,62
2023-03-03 18:00:00,109.22082,93.93,1482,18,4,62
2023-03-03 19:00:00,111.833374,96.18,1483,19,4,62
2023-03-03 20:00:00,114.37628,98.36,1484,20,4,62
2023-03-03 21:00:00,103.64121,89.13,1485,21,4,62
2023-03-03 22:00:00,105.24708,90.51,1486,22,4,62
2023-03-03 23:00:00,91.46834,78.66,1487,23,4,62
2023-03-04 00:00:00,79.865295,68.68,1488,0,5,63
2023-03-04 01:00:00,80.02331,68.82,1489,1,5,63
2023-03-04 02:00:00,74.30841,63.91,1490,2,5,63
2023-03-04 03:00:00,73.53497,63.24,1491,3,5,63
2023-03-04 04:00:00,69.58643,59.84,1492,4,5,63
2023-03-04 05:00:00,64.186554,55.2,1493,5,5,63
2023-03-04 06:00:00,65.44153,56.28,1494,6,5,63
2023-03-04 07:00:00,61.381145,52.79,1495,7,5,63
2023-03-04 08:00:00,66.21646,56.95,1496,8,5,63
2023-03-04 09:00:00,57.806572,49.71,1497,9,5,63
2023-03-04 10:00:00,61.17401,52.61,1498,10,5,63
2023-03-04 11:00:00,50.275394,43.24,1499,11,5,63
2023-03-04 12:00:00,45.40181,39.05,1500,12,5,63
2023-03-04 13:00:00,42.430046,36.49,1501,13,5,63
2023-03-04 14:00:00,55.912277,48.08,1502,14,5,63
2023-03-04 15:00:00,63.466343,54.58,1503,15,5,63
2023-03-04 16:00:00,67.726746,58.25,1504,16,5,63
2023-03-04 17:00:00,76.47772,65.77,1505,17,5,63
2023-03-04 18:00:00,64.84159,55.76,1506,18,5,63
2023-03-04 19:00:00,66.79254,57.44,1507,19,5,63
2023-03-04 20:00:00,81.172,69.81,1508,20,5,63
2023-03-04 21:00:00,80.11622,68.9,1509,21,5,63
2023-03-04 22:00:00,78.43674,67.46,1510,22,5,63
2023-03-04 23:00:00,80.653725,69.36,1511,23,5,63
2023-03-05 00:00:00,83.64835,71.94,1512,0,6,64
2023-03-05 01:00:00,68.12422,58.59,1513,1,6,64
2023-03-05 02:00:00,55.813503,48.0,1514,2,6,64
2023-03-05 03:00:00,58.13582,50.0,1515,3,6,64
2023-03-05 04:00:00,54.740444,47.08,1516,4,6,64
2023-03-05 05:00:00,67.31694,57.89,1517,5,6,64
2023-03-05 06:00:00,68.565285,58.97,1518,6,6,64
2023-03-05 07:00:00,58.368534,50.2,1519,7,6,64
2023-03-05 08:00:00,52.195057,44.89,1520,8,6,64
2023-03-05 09:00:00,33.59514,28.89,1521,9,6,64
2023-03-05 10:00:00,32.197803,27.69,1522,10,6,64
2023-03-05 11:00:00,30.59572,26.31,1523,11,6,64
2023-03-05 12:00:00,28.269693,24.31,1524,12,6,64
2023-03-05 13:00:00,38.65839,33.25,1525,13,6,64
2023-03-05 14:00:00,51.521675,44.31,1526,14,6,64
2023-03-05 15:00:00,55.86756,48.05,1527,15,6,64
2023-03-05 16:00:00,47.142914,40.54,1528,16,6,64
2023-03-05 17:00:00,58.349613,50.18,1529,17,6,64
2023-03-05 18:00:00,66.91941,57.55,1530,18,6,64
2023-03-05 19:00:00,71.16365,61.2,1531,19,6,64
2023-03-05 20:00:00,77.9984,67.08,1532,20,6,64
2023-03-05 21:00:00,68.01817,58.5,1533,21,6,64
2023-03-05 22:00:00,80.97088,69.63,1534,22,6,64
2023-03-05 23:00:00,72.32266,62.2,1535,23,6,64
2023-03-06 00:00:00,83.58715,71.88,1536,0,0,65
2023-03-06 01:00:00,70.34347,60.5,1537,1,0,65
2023-03-06 02:00:00,63.080666,54.25,1538,2,0,65
2023-03-06 03:00:00,74.153145,63.77,1539,3,0,65
2023-03-06 04:00:00,73.4599,63.18,1540,4,0,65
2023-03-06 05:00:00,82.92357,71.31,1541,5,0,65
2023-03-06 06:00:00,89.304985,76.8,1542,6,0,65
2023-03-06 07:00:00,92.894806,79.89,1543,7,0,65
2023-03-06 08:00:00,104.068474,89.5,1544,8,0,65
2023-03-06 09:00:00,98.94426,85.09,1545,9,0,65
2023-03-06 10:00:00,79.9515,68.76,1546,10,0,65
2023-03-06 11:00:00,68.30859,58.75,1547,11,0,65
2023-03-06 12:00:00,68.50751,58.92,1548,12,0,65
2023-03-06 13:00:00,70.7977,60.89,1549,13,0,65
2023-03-06 14:00:00,63.162483,54.32,1550,14,0,65
2023-03-06 15:00:00,65.69749,56.5,1551,15,0,65
2023-03-06 16:00:00,70.92646,61.0,1552,16,0,65
2023-03-06 17:00:00,76.961815,66.19,1553,17,0,65
2023-03-06 18:00:00,73.21357,62.96,1554,18,0,65
2023-03-06 19:00:00,71.864105,61.8,1555,19,0,65
2023-03-06 20:00:00,66.89676,57.53,1556,20,0,65
2023-03-06 21:00:00,71.031265,61.09,1557,21,0,65
2023-03-06 22:00:00,74.67748,64.22,1558,22,0,65
2023-03-06 23:00:00,71.91945,61.85,1559,23,0,65
2023-03-07 00:00:00,65.370605,56.22,1560,0,1,66
2023-03-07 01:00:00,66.44671,57.14,1561,1,1,66
2023-03-07 02:00:00,60.2696,51.83,1562,2,1,66
2023-03-07 03:00:00,52.75125,45.37,1563,3,1,66
2023-03-07 04:00:00,48.949787,42.1,1564,4,1,66
2023-03-07 05:00:00,49.942616,42.95,1565,5,1,66
2023-03-07 06:00:00,49.055058,42.19,1566,6,1,66
2023-03-07 07:00:00,57.720474,49.64,1567,7,1,66
2023-03-07 08:00:00,67.20649,57.8,1568,8,1,66
2023-03-07 09:00:00,55.47644,47.71,1569,9,1,66
2023-03-07 10:00:00,52.67257,45.3,1570,10,1,66
2023-03-07 11:00:00,47.298832,40.68,1571,11,1,66
2023-03-07 12:00:00,47.671238,41.0,1572,12,1,66
2023-03-07 13:00:00,48.71884,41.9,1573,13,1,66
2023-03-07 14:00:00,43.622253,37.52,1574,14,1,66
2023-03-07 15:00:00,43.896732,37.75,1575,15,1,66
2023-03-07 16:00:00,55.153027,47.43,1576,16,1,66
2023-03-07 17:00:00,72.25796,62.14,1577,17,1,66
2023-03-07 18:00:00,62.94431,54.13,1578,18,1,66
2023-03-07 19:00:00,69.26012,59.56,1579,19,1,66
2023-03-07 20:00:00,78.00523,67.08,1580,20,1,66
2023-03-07 21:00:00,74.70065,64.24,1581,21,1,66
2023-03-07 22:00:00,76.19869,65.53,1582,22,1,66
2023-03-07 23:00:00,69.35968,59.65,1583,23,1,66
2023-03-08 00:00:00,64.9069,55.82,1584,0,2,67
2023-03-08 01:00:00,53.5698,46.07,1585,1,2,67
2023-03-08 02:00:00,37.616737,32.35,1586,2,2,67
2023-03-08 03:00:00,46.623333,40.1,1587,3,2,67
2023-03-08 04:00:00,42.96783,36.95,1588,4,2,67
